timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1565703453543,0,MariaDBTCPSampler,200,OK,Thread Group 1-22,text,true,,130,0,49,49,null,0,0,0
1565703453544,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-22,text,true,,0,0,49,49,null,0,0,0
1565703453661,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-25,text,true,,10247,119,49,49,http://10.0.1.156:3000/,6,0,0
1565703453733,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-7,text,true,,10251,119,49,49,http://10.0.1.156:3000/,5,0,0
1565703453744,7,MEAN.JS HTTP Request,200,OK,Thread Group 1-22,text,true,,10249,119,49,49,http://10.0.1.156:3000/,6,0,0
1565703438891,14896,MAGENTO HTTP Request,200,OK,Thread Group 1-19,text,true,,26349,114,49,49,http://10.0.1.156/,14857,0,0
1565703453787,1,MariaDBTCPSampler,200,OK,Thread Group 1-19,text,true,,130,0,49,49,null,1,0,0
1565703453788,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-19,text,true,,0,0,49,49,null,0,0,0
1565703438614,15230,MAGENTO HTTP Request,200,OK,Thread Group 1-8,text,true,,26349,114,49,49,http://10.0.1.156/,15229,0,0
1565703453844,0,MariaDBTCPSampler,200,OK,Thread Group 1-8,text,true,,130,0,49,49,null,0,0,0
1565703453845,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-8,text,true,,0,0,49,49,null,0,0,0
1565703453988,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-19,text,true,,10251,119,49,49,http://10.0.1.156:3000/,7,0,1
1565703454045,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-8,text,true,,10245,119,49,49,http://10.0.1.156:3000/,10,0,1
1565703439415,14744,MAGENTO HTTP Request,200,OK,Thread Group 1-21,text,true,,26349,114,49,49,http://10.0.1.156/,14719,0,1
1565703454159,1,MariaDBTCPSampler,200,OK,Thread Group 1-21,text,true,,130,0,49,49,null,1,0,1
1565703454160,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-21,text,true,,0,0,49,49,null,0,0,0
1565703454361,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-21,text,true,,10247,119,49,49,http://10.0.1.156:3000/,7,0,1
1565703439838,14761,MAGENTO HTTP Request,200,OK,Thread Group 1-2,text,true,,26349,114,49,49,http://10.0.1.156/,14674,0,1
1565703454599,1,MariaDBTCPSampler,200,OK,Thread Group 1-2,text,true,,130,0,49,49,null,1,0,0
1565703454600,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-2,text,true,,0,0,49,49,null,0,0,0
1565703439816,14898,MAGENTO HTTP Request,200,OK,Thread Group 1-6,text,true,,26349,114,49,49,http://10.0.1.156/,14897,0,0
1565703454714,0,MariaDBTCPSampler,200,OK,Thread Group 1-6,text,true,,130,0,49,49,null,0,0,0
1565703454714,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-6,text,true,,0,0,49,49,null,0,0,0
1565703440427,14400,MAGENTO HTTP Request,200,OK,Thread Group 1-10,text,true,,26349,114,48,48,http://10.0.1.156/,14276,0,0
1565703454827,0,MariaDBTCPSampler,200,OK,Thread Group 1-10,text,true,,130,0,48,48,null,0,0,0
1565703454828,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-10,text,true,,0,0,48,48,null,0,0,0
1565703454915,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-6,text,true,,10245,119,48,48,http://10.0.1.156:3000/,7,0,1
1565703455028,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-10,text,true,,10245,119,48,48,http://10.0.1.156:3000/,6,0,1
1565703440358,14729,MAGENTO HTTP Request,200,OK,Thread Group 1-26,text,true,,26349,114,48,48,http://10.0.1.156/,14729,0,0
1565703455087,1,MariaDBTCPSampler,200,OK,Thread Group 1-26,text,true,,130,0,48,48,null,1,0,1
1565703455088,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-26,text,true,,0,0,48,48,null,0,0,0
1565703440640,14596,MAGENTO HTTP Request,200,OK,Thread Group 1-27,text,true,,26349,114,48,48,http://10.0.1.156/,14447,0,0
1565703455237,0,MariaDBTCPSampler,200,OK,Thread Group 1-27,text,true,,130,0,48,48,null,0,0,0
1565703455238,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-27,text,true,,0,0,48,48,null,0,0,0
1565703455289,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-26,text,true,,10249,119,48,48,http://10.0.1.156:3000/,6,0,0
1565703440012,15315,MAGENTO HTTP Request,200,OK,Thread Group 1-30,text,true,,26349,114,48,48,http://10.0.1.156/,15241,0,1
1565703455327,1,MariaDBTCPSampler,200,OK,Thread Group 1-30,text,true,,130,0,48,48,null,1,0,0
1565703455328,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-30,text,true,,0,0,48,48,null,0,0,0
1565703455439,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-27,text,true,,10245,119,48,48,http://10.0.1.156:3000/,6,0,1
1565703455529,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-30,text,true,,10247,119,48,48,http://10.0.1.156:3000/,6,0,0
1565703440744,14991,MAGENTO HTTP Request,200,OK,Thread Group 1-31,text,true,,26349,114,48,48,http://10.0.1.156/,14963,0,1
1565703455735,1,MariaDBTCPSampler,200,OK,Thread Group 1-31,text,true,,130,0,48,48,null,1,0,1
1565703455736,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-31,text,true,,0,0,48,48,null,0,0,0
1565703455937,7,MEAN.JS HTTP Request,200,OK,Thread Group 1-31,text,true,,10251,119,48,48,http://10.0.1.156:3000/,6,0,0
1565703441062,14969,MAGENTO HTTP Request,200,OK,Thread Group 1-29,text,true,,26349,114,48,48,http://10.0.1.156/,14928,0,2
1565703456031,0,MariaDBTCPSampler,200,OK,Thread Group 1-29,text,true,,130,0,48,48,null,0,0,0
1565703456032,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-29,text,true,,0,0,48,48,null,0,0,0
1565703456232,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-29,text,true,,10247,119,48,48,http://10.0.1.156:3000/,10,0,1
1565703442332,14254,MAGENTO HTTP Request,200,OK,Thread Group 1-9,text,true,,26349,114,48,48,http://10.0.1.156/,14254,0,1
1565703456587,1,MariaDBTCPSampler,200,OK,Thread Group 1-9,text,true,,130,0,48,48,null,1,0,0
1565703456588,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-9,text,true,,0,0,48,48,null,0,0,0
1565703456789,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-9,text,true,,10255,119,48,48,http://10.0.1.156:3000/,7,0,0
1565703443156,13743,MAGENTO HTTP Request,200,OK,Thread Group 1-36,text,true,,26349,114,48,48,http://10.0.1.156/,13712,0,1
1565703456899,1,MariaDBTCPSampler,200,OK,Thread Group 1-36,text,true,,130,0,48,48,null,1,0,0
1565703456900,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-36,text,true,,0,0,48,48,null,0,0,0
1565703442954,14025,MAGENTO HTTP Request,200,OK,Thread Group 1-34,text,true,,26349,114,48,48,http://10.0.1.156/,14001,0,0
1565703456979,1,MariaDBTCPSampler,200,OK,Thread Group 1-34,text,true,,130,0,48,48,null,1,0,0
1565703456980,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-34,text,true,,0,0,48,48,null,0,0,0
1565703443147,13928,MAGENTO HTTP Request,200,OK,Thread Group 1-33,text,true,,26349,114,48,48,http://10.0.1.156/,13909,0,0
1565703457075,2,MariaDBTCPSampler,200,OK,Thread Group 1-33,text,true,,130,0,48,48,null,2,0,0
1565703457078,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-33,text,true,,0,0,48,48,null,0,0,0
1565703457101,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-36,text,true,,10247,119,48,48,http://10.0.1.156:3000/,6,0,0
1565703457180,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-34,text,true,,10247,119,48,48,http://10.0.1.156:3000/,7,0,1
1565703457278,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-33,text,true,,10249,119,48,48,http://10.0.1.156:3000/,7,0,1
1565703442460,14951,MAGENTO HTTP Request,200,OK,Thread Group 1-28,text,true,,26349,114,48,48,http://10.0.1.156/,14931,0,1
1565703457413,1,MariaDBTCPSampler,200,OK,Thread Group 1-28,text,true,,130,0,48,48,null,1,0,0
1565703457414,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-28,text,true,,0,0,48,48,null,0,0,0
1565703442788,14771,MAGENTO HTTP Request,200,OK,Thread Group 1-32,text,true,,26349,114,48,48,http://10.0.1.156/,14678,0,1
1565703457559,1,MariaDBTCPSampler,200,OK,Thread Group 1-32,text,true,,130,0,48,48,null,1,0,1
1565703457560,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-32,text,true,,0,0,48,48,null,0,0,0
1565703457615,12,MEAN.JS HTTP Request,200,OK,Thread Group 1-28,text,true,,10247,119,48,48,http://10.0.1.156:3000/,7,0,0
1565703457761,7,MEAN.JS HTTP Request,200,OK,Thread Group 1-32,text,true,,10245,119,48,48,http://10.0.1.156:3000/,6,0,0
1565703443312,14761,MAGENTO HTTP Request,200,OK,Thread Group 1-3,text,true,,26349,114,48,48,http://10.0.1.156/,14724,0,1
1565703458073,1,MariaDBTCPSampler,200,OK,Thread Group 1-3,text,true,,130,0,48,48,null,1,0,0
1565703458074,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-3,text,true,,0,0,48,48,null,0,0,0
1565703446079,12162,MAGENTO HTTP Request,200,OK,Thread Group 1-42,text,true,,26349,114,48,48,http://10.0.1.156/,12143,0,1
1565703458242,0,MariaDBTCPSampler,200,OK,Thread Group 1-42,text,true,,130,0,48,48,null,0,0,0
1565703458242,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-42,text,true,,0,0,48,48,null,0,0,0
1565703444422,13949,MAGENTO HTTP Request,200,OK,Thread Group 1-35,text,true,,26349,114,47,47,http://10.0.1.156/,13922,0,0
1565703458371,1,MariaDBTCPSampler,200,OK,Thread Group 1-35,text,true,,130,0,47,47,null,1,0,0
1565703458372,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-35,text,true,,0,0,47,47,null,0,0,0
1565703458443,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-42,text,true,,10247,119,47,47,http://10.0.1.156:3000/,7,0,0
1565703458573,6,MEAN.JS HTTP Request,200,OK,Thread Group 1-35,text,true,,10249,119,47,47,http://10.0.1.156:3000/,5,0,0
1565703444028,14679,MAGENTO HTTP Request,200,OK,Thread Group 1-39,text,true,,26349,114,47,47,http://10.0.1.156/,14640,0,0
1565703458707,1,MariaDBTCPSampler,200,OK,Thread Group 1-39,text,true,,130,0,47,47,null,1,0,0
1565703458708,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-39,text,true,,0,0,47,47,null,0,0,0
1565703444585,14218,MAGENTO HTTP Request,200,OK,Thread Group 1-38,text,true,,26349,114,47,47,http://10.0.1.156/,14155,0,0
1565703458803,1,MariaDBTCPSampler,200,OK,Thread Group 1-38,text,true,,130,0,47,47,null,1,0,1
1565703458804,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-38,text,true,,0,0,47,47,null,0,0,0
1565703458908,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-39,text,true,,10249,119,47,47,http://10.0.1.156:3000/,6,0,1
1565703445525,13461,MAGENTO HTTP Request,200,OK,Thread Group 1-37,text,true,,26349,114,47,47,http://10.0.1.156/,13446,0,0
1565703458986,0,MariaDBTCPSampler,200,OK,Thread Group 1-37,text,true,,130,0,47,47,null,0,0,0
1565703458986,2,MongoDBJSR223Sampler,200,OK,Thread Group 1-37,text,true,,0,0,47,47,null,0,0,0
1565703459005,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-38,text,true,,10249,119,47,47,http://10.0.1.156:3000/,6,0,0
1565703459189,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-37,text,true,,10247,119,47,47,http://10.0.1.156:3000/,7,0,0
1565703444433,14924,MAGENTO HTTP Request,200,OK,Thread Group 1-12,text,true,,26349,114,47,47,http://10.0.1.156/,14852,0,1
1565703459357,1,MariaDBTCPSampler,200,OK,Thread Group 1-12,text,true,,130,0,47,47,null,1,0,0
1565703459358,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-12,text,true,,0,0,47,47,null,0,0,0
1565703444804,14587,MAGENTO HTTP Request,200,OK,Thread Group 1-40,text,true,,26349,114,47,47,http://10.0.1.156/,14561,0,1
1565703459391,1,MariaDBTCPSampler,200,OK,Thread Group 1-40,text,true,,130,0,47,47,null,1,0,1
1565703459392,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-40,text,true,,0,0,47,47,null,0,0,0
1565703445164,14231,MAGENTO HTTP Request,200,OK,Thread Group 1-41,text,true,,26349,114,47,47,http://10.0.1.156/,14200,0,1
1565703459395,1,MariaDBTCPSampler,200,OK,Thread Group 1-41,text,true,,130,0,47,47,null,1,0,0
1565703459396,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-41,text,true,,0,0,47,47,null,0,0,0
1565703459559,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-12,text,true,,10249,119,47,47,http://10.0.1.156:3000/,5,0,0
1565703459593,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-40,text,true,,10247,119,47,47,http://10.0.1.156:3000/,9,0,0
1565703459597,18,MEAN.JS HTTP Request,200,OK,Thread Group 1-41,text,true,,10245,119,47,47,http://10.0.1.156:3000/,15,0,0
1565703445893,13862,MAGENTO HTTP Request,200,OK,Thread Group 1-49,text,true,,26349,114,47,47,http://10.0.1.156/,13820,0,1
1565703459755,1,MariaDBTCPSampler,200,OK,Thread Group 1-49,text,true,,130,0,47,47,null,1,0,0
1565703459756,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-49,text,true,,0,0,47,47,null,0,0,0
1565703459957,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-49,text,true,,10245,119,47,47,http://10.0.1.156:3000/,6,0,0
1565703445423,14777,MAGENTO HTTP Request,200,OK,Thread Group 1-44,text,true,,26349,114,47,47,http://10.0.1.156/,14777,0,1
1565703460200,1,MariaDBTCPSampler,200,OK,Thread Group 1-44,text,true,,130,0,47,47,null,1,0,1
1565703460201,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-44,text,true,,0,0,47,47,null,0,0,0
1565703445744,14482,MAGENTO HTTP Request,200,OK,Thread Group 1-11,text,true,,26349,114,47,47,http://10.0.1.156/,14402,0,1
1565703460227,0,MariaDBTCPSampler,200,OK,Thread Group 1-11,text,true,,130,0,47,47,null,0,0,0
1565703460228,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-11,text,true,,0,0,47,47,null,0,0,0
1565703446192,14037,MAGENTO HTTP Request,200,OK,Thread Group 1-43,text,true,,26349,114,47,47,http://10.0.1.156/,13958,0,1
1565703460229,0,MariaDBTCPSampler,200,OK,Thread Group 1-43,text,true,,130,0,47,47,null,0,0,0
1565703460229,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-43,text,true,,0,0,47,47,null,0,0,0
1565703460402,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-44,text,true,,10247,119,47,47,http://10.0.1.156:3000/,7,0,0
1565703460428,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-11,text,true,,10245,119,47,47,http://10.0.1.156:3000/,6,0,1
1565703460430,20,MEAN.JS HTTP Request,200,OK,Thread Group 1-43,text,true,,10249,119,47,47,http://10.0.1.156:3000/,15,0,0
1565703446377,14210,MAGENTO HTTP Request,200,OK,Thread Group 1-46,text,true,,26349,114,47,47,http://10.0.1.156/,14125,0,0
1565703460587,1,MariaDBTCPSampler,200,OK,Thread Group 1-46,text,true,,130,0,47,47,null,1,0,0
1565703460588,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-46,text,true,,0,0,47,47,null,0,0,0
1565703446448,14357,MAGENTO HTTP Request,200,OK,Thread Group 1-45,text,true,,26349,114,47,47,http://10.0.1.156/,14324,0,0
1565703460805,1,MariaDBTCPSampler,200,OK,Thread Group 1-45,text,true,,130,0,47,47,null,1,0,1
1565703460806,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-45,text,true,,0,0,47,47,null,0,0,0
1565703460788,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-46,text,true,,10249,119,47,47,http://10.0.1.156:3000/,7,0,1
1565703461007,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-45,text,true,,10251,119,47,47,http://10.0.1.156:3000/,6,0,0
1565703447479,14048,MAGENTO HTTP Request,200,OK,Thread Group 1-16,text,true,,26349,114,47,47,http://10.0.1.156/,13928,0,0
1565703461527,1,MariaDBTCPSampler,200,OK,Thread Group 1-16,text,true,,130,0,47,47,null,1,0,0
1565703461528,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-16,text,true,,0,0,47,47,null,0,0,0
1565703461728,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-16,text,true,,10247,119,47,47,http://10.0.1.156:3000/,6,0,1
1565703450075,13404,MAGENTO HTTP Request,200,OK,Thread Group 1-13,text,true,,26349,114,47,47,http://10.0.1.156/,13318,0,0
1565703463479,1,MariaDBTCPSampler,200,OK,Thread Group 1-13,text,true,,130,0,47,47,null,0,0,0
1565703463480,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-13,text,true,,0,0,47,47,null,0,0,0
1565703449832,13699,MAGENTO HTTP Request,200,OK,Thread Group 1-47,text,true,,26349,114,47,47,http://10.0.1.156/,13645,0,1
1565703463531,1,MariaDBTCPSampler,200,OK,Thread Group 1-47,text,true,,130,0,47,47,null,1,0,0
1565703463532,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-47,text,true,,0,0,47,47,null,0,0,0
1565703449560,14095,MAGENTO HTTP Request,200,OK,Thread Group 1-14,text,true,,26349,114,47,47,http://10.0.1.156/,14040,0,0
1565703463655,1,MariaDBTCPSampler,200,OK,Thread Group 1-14,text,true,,130,0,47,47,null,1,0,0
1565703463656,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-14,text,true,,0,0,47,47,null,0,0,0
1565703463680,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-13,text,true,,10247,119,47,47,http://10.0.1.156:3000/,7,0,1
1565703463732,13,MEAN.JS HTTP Request,200,OK,Thread Group 1-47,text,true,,10247,119,47,47,http://10.0.1.156:3000/,6,0,1
1565703463857,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-14,text,true,,10251,119,47,47,http://10.0.1.156:3000/,6,0,0
1565703449437,14644,MAGENTO HTTP Request,200,OK,Thread Group 1-4,text,true,,26349,114,47,47,http://10.0.1.156/,14500,0,1
1565703464081,1,MariaDBTCPSampler,200,OK,Thread Group 1-4,text,true,,130,0,47,47,null,1,0,0
1565703464082,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-4,text,true,,0,0,47,47,null,0,0,0
1565703449596,14539,MAGENTO HTTP Request,200,OK,Thread Group 1-48,text,true,,26349,114,47,47,http://10.0.1.156/,14509,0,1
1565703464135,1,MariaDBTCPSampler,200,OK,Thread Group 1-48,text,true,,130,0,47,47,null,1,0,0
1565703464136,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-48,text,true,,0,0,47,47,null,0,0,0
1565703464336,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-48,text,true,,10245,119,46,46,http://10.0.1.156:3000/,6,0,1
1565703450656,13819,MAGENTO HTTP Request,200,OK,Thread Group 1-5,text,true,,26349,114,46,46,http://10.0.1.156/,13738,0,0
1565703464475,1,MariaDBTCPSampler,200,OK,Thread Group 1-5,text,true,,130,0,46,46,null,1,0,1
1565703464476,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-5,text,true,,0,0,46,46,null,0,0,0
1565703450764,14062,MAGENTO HTTP Request,200,OK,Thread Group 1-50,text,true,,26349,114,45,45,http://10.0.1.156/,14062,0,0
1565703464826,1,MariaDBTCPSampler,200,OK,Thread Group 1-50,text,true,,130,0,45,45,null,1,0,1
1565703464827,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-50,text,true,,0,0,45,45,null,0,0,0
1565703465028,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-50,text,true,,10249,119,45,45,http://10.0.1.156:3000/,6,0,0
1565703452032,13595,MAGENTO HTTP Request,200,OK,Thread Group 1-18,text,true,,26349,114,45,45,http://10.0.1.156/,13579,0,0
1565703465627,1,MariaDBTCPSampler,200,OK,Thread Group 1-18,text,true,,130,0,45,45,null,0,0,0
1565703465628,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-18,text,true,,0,0,45,45,null,0,0,0
1565703465828,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-18,text,true,,10251,119,45,45,http://10.0.1.156:3000/,7,0,1
1565703452840,13469,MAGENTO HTTP Request,200,OK,Thread Group 1-20,text,true,,26349,114,45,45,http://10.0.1.156/,13469,0,0
1565703466310,0,MariaDBTCPSampler,200,OK,Thread Group 1-20,text,true,,130,0,45,45,null,0,0,0
1565703466310,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-20,text,true,,0,0,45,45,null,0,0,0
1565703453132,13206,MAGENTO HTTP Request,200,OK,Thread Group 1-17,text,true,,26349,114,45,45,http://10.0.1.156/,13206,0,1
1565703466338,0,MariaDBTCPSampler,200,OK,Thread Group 1-17,text,true,,130,0,45,45,null,0,0,0
1565703466338,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-17,text,true,,0,0,45,45,null,0,0,0
1565703452397,13978,MAGENTO HTTP Request,200,OK,Thread Group 1-15,text,true,,26349,114,45,45,http://10.0.1.156/,13978,0,1
1565703466376,0,MariaDBTCPSampler,200,OK,Thread Group 1-15,text,true,,130,0,45,45,null,0,0,0
1565703466376,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-15,text,true,,0,0,45,45,null,0,0,0
1565703466511,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-20,text,true,,10245,119,45,45,http://10.0.1.156:3000/,6,0,0
1565703466539,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-17,text,true,,10247,119,45,45,http://10.0.1.156:3000/,6,0,0
1565703452776,13795,MAGENTO HTTP Request,200,OK,Thread Group 1-23,text,true,,26349,114,45,45,http://10.0.1.156/,13717,0,1
1565703466571,0,MariaDBTCPSampler,200,OK,Thread Group 1-23,text,true,,130,0,45,45,null,0,0,0
1565703466572,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-23,text,true,,0,0,45,45,null,0,0,0
1565703466577,10,MEAN.JS HTTP Request,200,OK,Thread Group 1-15,text,true,,10247,119,45,45,http://10.0.1.156:3000/,6,0,0
1565703452927,13782,MAGENTO HTTP Request,200,OK,Thread Group 1-24,text,true,,26349,114,45,45,http://10.0.1.156/,13699,0,0
1565703466709,1,MariaDBTCPSampler,200,OK,Thread Group 1-24,text,true,,130,0,45,45,null,1,0,1
1565703466710,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-24,text,true,,0,0,45,45,null,0,0,0
1565703466772,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-23,text,true,,10249,119,45,45,http://10.0.1.156:3000/,6,0,1
1565703453762,13049,MAGENTO HTTP Request,200,OK,Thread Group 1-7,text,true,,26349,114,45,45,http://10.0.1.156/,12990,0,1
1565703466811,1,MariaDBTCPSampler,200,OK,Thread Group 1-7,text,true,,130,0,45,45,null,1,0,0
1565703466812,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-7,text,true,,0,0,45,45,null,0,0,0
1565703466911,8,MEAN.JS HTTP Request,200,OK,Thread Group 1-24,text,true,,10249,119,45,45,http://10.0.1.156:3000/,6,0,0
1565703453679,13284,MAGENTO HTTP Request,200,OK,Thread Group 1-25,text,true,,26349,114,45,45,http://10.0.1.156/,13155,0,1
1565703466963,0,MariaDBTCPSampler,200,OK,Thread Group 1-25,text,true,,130,0,45,45,null,0,0,0
1565703466963,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-25,text,true,,0,0,45,45,null,0,0,0
1565703467164,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-25,text,true,,10253,119,44,44,http://10.0.1.156:3000/,6,0,1
1565703453766,13557,MAGENTO HTTP Request,200,OK,Thread Group 1-22,text,true,,26349,114,44,44,http://10.0.1.156/,13452,0,1
1565703467323,1,MariaDBTCPSampler,200,OK,Thread Group 1-22,text,true,,130,0,44,44,null,1,0,0
1565703467324,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-22,text,true,,0,0,44,44,null,0,0,0
1565703467524,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-22,text,true,,10249,119,44,44,http://10.0.1.156:3000/,7,0,1
1565703454073,13489,MAGENTO HTTP Request,200,OK,Thread Group 1-8,text,true,,26349,114,44,44,http://10.0.1.156/,13488,0,0
1565703467562,1,MariaDBTCPSampler,200,OK,Thread Group 1-8,text,true,,130,0,44,44,null,1,0,0
1565703467563,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-8,text,true,,0,0,44,44,null,0,0,0
1565703454384,13199,MAGENTO HTTP Request,200,OK,Thread Group 1-21,text,true,,26349,114,44,44,http://10.0.1.156/,13102,0,1
1565703467583,1,MariaDBTCPSampler,200,OK,Thread Group 1-21,text,true,,130,0,44,44,null,0,0,0
1565703467584,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-21,text,true,,0,0,44,44,null,0,0,0
1565703454008,13607,MAGENTO HTTP Request,200,OK,Thread Group 1-19,text,true,,26349,114,44,44,http://10.0.1.156/,13584,0,0
1565703467615,1,MariaDBTCPSampler,200,OK,Thread Group 1-19,text,true,,130,0,44,44,null,1,0,0
1565703467616,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-19,text,true,,0,0,44,44,null,0,0,0
1565703467784,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-21,text,true,,10245,119,43,43,http://10.0.1.156:3000/,6,0,1
1565703467816,11,MEAN.JS HTTP Request,200,OK,Thread Group 1-19,text,true,,10247,119,43,43,http://10.0.1.156:3000/,6,0,1
1565703454939,13774,MAGENTO HTTP Request,200,OK,Thread Group 1-6,text,true,,26349,114,43,43,http://10.0.1.156/,13718,0,1
1565703468713,0,MariaDBTCPSampler,200,OK,Thread Group 1-6,text,true,,130,0,43,43,null,0,0,0
1565703468714,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-6,text,true,,0,0,43,43,null,0,0,0
1565703455313,13435,MAGENTO HTTP Request,200,OK,Thread Group 1-26,text,true,,26349,114,43,43,http://10.0.1.156/,13435,0,0
1565703468749,0,MariaDBTCPSampler,200,OK,Thread Group 1-26,text,true,,130,0,43,43,null,0,0,0
1565703468749,1,MongoDBJSR223Sampler,200,OK,Thread Group 1-26,text,true,,0,0,43,43,null,0,0,0
1565703455050,13810,MAGENTO HTTP Request,200,OK,Thread Group 1-10,text,true,,26349,114,43,43,http://10.0.1.156/,13810,0,0
1565703468860,1,MariaDBTCPSampler,200,OK,Thread Group 1-10,text,true,,130,0,43,43,null,1,0,1
1565703468861,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-10,text,true,,0,0,43,43,null,0,0,0
1565703468950,9,MEAN.JS HTTP Request,200,OK,Thread Group 1-26,text,true,,10247,119,42,42,http://10.0.1.156:3000/,6,0,0
1565703455549,13688,MAGENTO HTTP Request,200,OK,Thread Group 1-30,text,true,,26349,114,41,41,http://10.0.1.156/,13561,0,2
1565703469237,1,MariaDBTCPSampler,200,OK,Thread Group 1-30,text,true,,130,0,41,41,null,1,0,0
1565703469238,0,MongoDBJSR223Sampler,200,OK,Thread Group 1-30,text,true,,0,0,41,41,null,0,0,0
